date,campaign_name,emails_sent,opens,clicks,conversions
2025-06-16,Email Campaign X,6948,1400,214,20
2025-03-21,Email Campaign W,5990,1863,124,7
2025-05-19,Email Campaign Z,12579,3104,590,51
2025-07-05,Email Campaign Z,6271,2424,253,49
2024-10-25,Email Campaign W,9815,3383,265,27
2025-04-06,Email Campaign Y,13367,1463,419,30
2024-11-03,Email Campaign Z,7012,2438,342,53
2025-02-28,Email Campaign Z,9036,3728,1069,246
2024-10-15,Email Campaign X,6097,2165,261,39
2024-09-10,Email Campaign Z,2949,540,125,18
2024-08-03,Email Campaign W,1962,358,60,11
2025-01-04,Email Campaign W,9569,3807,763,109
2025-05-14,Email Campaign Z,3334,1412,211,29
2024-11-24,Email Campaign Y,14758,5695,813,125
2025-01-14,Email Campaign Y,14810,6688,1032,146
2024-08-18,Email Campaign Z,9126,916,195,15
2024-10-28,Email Campaign Y,7835,1159,202,49
2025-05-06,Email Campaign X,11219,4167,730,149
2024-10-08,Email Campaign X,10230,4146,1006,95
2024-08-30,Email Campaign X,12786,4881,1135,178
2025-03-22,Email Campaign W,3366,1403,372,55
2024-08-07,Email Campaign X,7906,2522,547,113
2024-11-10,Email Campaign Y,7615,1433,159,18
2024-09-19,Email Campaign X,3758,1057,125,20
2025-05-04,Email Campaign Z,14423,3277,874,46
2025-01-14,Email Campaign W,13777,2859,758,92
2024-11-21,Email Campaign X,6366,2238,289,22
2024-12-23,Email Campaign Y,12532,3234,838,197
2025-07-23,Email Campaign W,11150,3121,679,147
2025-07-08,Email Campaign Y,5344,2630,630,47
2025-04-13,Email Campaign Z,11354,4470,1109,93
2024-12-03,Email Campaign W,12361,4037,433,48
2025-04-03,Email Campaign X,1375,435,29,2
2024-10-06,Email Campaign X,5537,2716,715,162
2025-05-25,Email Campaign Z,10180,3147,159,21
2024-10-04,Email Campaign X,11895,1370,130,31
2025-07-17,Email Campaign Z,10283,2161,306,58
2025-05-01,Email Campaign W,11917,2296,671,166
2024-10-24,Email Campaign X,3999,1871,537,105
2025-03-25,Email Campaign Y,12369,5059,1231,234
2024-12-09,Email Campaign W,11868,4722,764,177
2025-03-10,Email Campaign Z,1461,185,27,5
2025-03-09,Email Campaign Z,7898,2456,632,36
2025-07-13,Email Campaign Y,10137,4835,1450,250
2025-05-02,Email Campaign Z,5300,1501,331,63
2024-08-03,Email Campaign W,9996,2348,243,37
2025-02-05,Email Campaign Y,8185,3407,602,73
2025-04-21,Email Campaign W,1993,535,67,10
2024-09-28,Email Campaign Y,5719,1211,324,27
2024-08-06,Email Campaign X,1688,669,99,4
2024-08-29,Email Campaign X,14566,4666,1316,182
2025-06-29,Email Campaign X,5952,969,242,24
2024-11-13,Email Campaign Z,5027,1448,255,42
2024-08-14,Email Campaign W,14070,3781,791,154
2024-12-28,Email Campaign X,7962,2675,218,42
2024-08-28,Email Campaign X,14741,5000,1350,176
2025-01-18,Email Campaign X,5122,1341,231,15
2025-02-08,Email Campaign W,11191,5551,1655,137
2024-10-16,Email Campaign Y,11074,1663,247,34
2024-11-06,Email Campaign Y,10355,1964,491,91
2025-06-05,Email Campaign X,3949,1105,193,44
2025-04-27,Email Campaign X,9100,2445,138,30
2025-03-21,Email Campaign W,9850,3398,658,80
2024-08-07,Email Campaign X,13152,1448,322,22
2025-01-05,Email Campaign W,7432,2379,579,128
2024-12-25,Email Campaign W,8209,2643,289,26
2025-01-02,Email Campaign W,11822,1656,425,27
2025-05-27,Email Campaign X,4082,601,152,20
2025-06-14,Email Campaign X,4747,1555,430,86
2024-09-18,Email Campaign Z,3987,1674,102,16
2024-11-03,Email Campaign Y,3220,518,141,25
2024-08-15,Email Campaign X,2355,555,152,32
2024-12-09,Email Campaign W,6291,988,87,19
2024-11-22,Email Campaign Z,11186,3738,748,122
2025-03-30,Email Campaign X,6025,640,107,5
2025-04-17,Email Campaign Y,4193,1531,411,87
2025-06-11,Email Campaign Z,3214,810,116,14
2025-01-01,Email Campaign X,6607,979,207,44
2024-11-21,Email Campaign Y,13431,3567,623,43
2024-08-04,Email Campaign Z,11473,1441,211,15
2024-09-02,Email Campaign W,11688,5336,710,94
2025-02-02,Email Campaign X,12949,2521,647,158
2025-07-20,Email Campaign Z,5786,2020,328,69
2024-12-15,Email Campaign X,3533,1735,160,17
2024-11-06,Email Campaign Z,1628,576,99,18
2025-05-04,Email Campaign Z,9210,3428,387,19
2024-08-17,Email Campaign W,12036,2988,836,129
2024-11-02,Email Campaign W,5851,1589,252,47
2025-06-01,Email Campaign Z,13250,5442,1044,118
2024-10-18,Email Campaign Z,8102,1093,189,22
2025-03-13,Email Campaign Z,3750,1386,125,7
2024-12-16,Email Campaign W,10982,4842,1354,259
2024-08-22,Email Campaign Y,11056,4644,772,56
2025-06-04,Email Campaign W,2494,1052,224,48
2025-07-31,Email Campaign X,9328,4663,698,59
2024-12-07,Email Campaign X,13720,3669,663,125
2025-06-14,Email Campaign Y,4274,709,72,7
2025-05-04,Email Campaign W,1006,416,96,7
2024-12-20,Email Campaign Y,4429,1792,245,24
2025-05-11,Email Campaign X,3196,1065,116,14
2024-11-07,Email Campaign W,8058,1766,513,109
2025-04-12,Email Campaign Y,4307,621,99,15
2024-10-20,Email Campaign X,12103,4118,749,101
2024-12-26,Email Campaign W,11518,3050,869,114
2024-11-22,Email Campaign W,4111,438,38,3
2025-04-29,Email Campaign W,8038,1600,108,26
2024-12-23,Email Campaign X,8321,3083,911,90
2024-08-18,Email Campaign X,14236,4165,236,47
2025-06-15,Email Campaign W,2826,1012,203,35
2024-12-11,Email Campaign Y,5444,1010,203,46
2025-05-08,Email Campaign Z,3142,1548,453,46
2024-09-09,Email Campaign Y,14765,3114,883,170
2024-08-08,Email Campaign X,14726,5432,799,76
2025-03-25,Email Campaign W,6761,2699,774,80
2025-07-18,Email Campaign Z,4128,597,156,27
2024-10-26,Email Campaign W,8400,1068,169,36
2024-10-08,Email Campaign Y,12996,4210,748,37
2024-11-21,Email Campaign X,6256,1756,466,75
2025-07-29,Email Campaign Z,7125,1393,372,55
2025-05-02,Email Campaign X,14922,7263,1921,141
2025-05-13,Email Campaign W,8505,920,72,15
2025-03-15,Email Campaign X,3101,1081,160,26
2025-03-30,Email Campaign W,9600,2981,507,56
2024-09-18,Email Campaign X,7334,2703,301,15
2024-11-15,Email Campaign Z,10858,1258,224,38
2025-02-02,Email Campaign W,2050,427,66,4
2024-12-23,Email Campaign X,2251,289,23,1
2025-06-14,Email Campaign X,3920,1309,92,16
2024-10-05,Email Campaign X,4042,1566,220,25
2024-10-12,Email Campaign X,13882,4771,1397,78
2024-10-31,Email Campaign X,6171,2119,199,22
2024-09-10,Email Campaign W,9675,1291,368,54
2025-07-01,Email Campaign W,2797,1269,210,31
2024-11-16,Email Campaign W,9423,2733,482,30
2024-08-01,Email Campaign Z,6575,1300,189,31
2024-08-01,Email Campaign Y,1259,170,25,4
2025-07-03,Email Campaign Y,8287,3969,230,23
2025-02-16,Email Campaign W,5860,1167,188,33
2025-06-09,Email Campaign Y,9216,4247,860,159
2024-10-11,Email Campaign W,10187,1953,125,20
2025-07-11,Email Campaign X,11977,5072,832,66
2024-10-25,Email Campaign W,9228,1673,343,18
2024-11-08,Email Campaign Z,12392,3590,1003,100
2025-05-01,Email Campaign Y,9517,1004,67,5
2024-12-20,Email Campaign Y,3654,1518,135,12
2024-08-10,Email Campaign X,8867,4296,1271,282
2024-08-29,Email Campaign X,3626,1215,112,25
2024-08-28,Email Campaign Z,12077,4872,1314,87
2025-05-11,Email Campaign Y,3049,1400,157,13
2024-12-14,Email Campaign W,6546,2545,142,15
2025-02-08,Email Campaign X,10069,1829,300,56
2024-11-05,Email Campaign Y,2388,311,22,5
2024-12-30,Email Campaign X,1139,438,83,19
2024-11-04,Email Campaign Y,14674,5041,1275,151
2024-12-18,Email Campaign X,12782,2543,699,153
2024-09-20,Email Campaign X,10265,5043,1369,244
2024-12-15,Email Campaign Y,1932,601,166,26
2025-01-12,Email Campaign W,11106,2723,440,50
2024-11-03,Email Campaign W,12324,2478,350,71
2024-08-18,Email Campaign X,1466,654,157,15
2024-08-10,Email Campaign X,9504,2579,304,47
2025-01-16,Email Campaign Z,13452,3223,669,124
2025-04-16,Email Campaign X,9959,1566,393,33
2025-03-18,Email Campaign W,1386,438,59,13
2025-06-05,Email Campaign X,12086,4333,452,46
2024-10-08,Email Campaign Y,5255,637,86,12
2024-10-19,Email Campaign Z,11655,4611,630,107
2025-04-22,Email Campaign X,9689,3021,241,21
2024-10-14,Email Campaign X,11842,3494,900,199
2025-06-25,Email Campaign W,12989,5962,1564,142
2024-09-29,Email Campaign Z,10057,1254,77,10
2025-01-14,Email Campaign X,3860,806,197,21
2025-06-18,Email Campaign X,8213,1297,113,7
2024-10-31,Email Campaign W,6537,3025,842,198
2025-07-02,Email Campaign Z,2405,705,35,7
2024-10-08,Email Campaign W,12683,2425,336,36
2025-06-21,Email Campaign Z,11647,4247,810,59
2025-05-22,Email Campaign W,2331,600,111,6
2024-08-18,Email Campaign Z,5915,964,75,6
2025-03-31,Email Campaign X,2792,306,84,13
2025-04-28,Email Campaign X,7138,2643,204,27
2025-06-03,Email Campaign Z,11309,1456,422,57
2025-05-14,Email Campaign X,1249,228,15,2
2024-12-09,Email Campaign X,4356,2118,193,30
2024-11-30,Email Campaign Y,10703,4901,1176,260
2025-06-12,Email Campaign Z,4940,1422,325,77
2025-07-23,Email Campaign W,7356,878,208,44
2024-11-10,Email Campaign W,13812,5672,750,97
2025-05-12,Email Campaign Z,3683,436,38,6
2025-05-08,Email Campaign W,2893,822,77,8
2025-02-17,Email Campaign X,9298,1906,239,13
2025-01-11,Email Campaign Z,8875,1665,249,38
2025-07-18,Email Campaign Y,5001,1993,150,29
2024-09-06,Email Campaign X,10104,3630,1001,193
2025-04-16,Email Campaign Z,10088,4408,659,88
2024-11-29,Email Campaign W,1453,603,163,23
2025-03-25,Email Campaign W,8895,3588,607,84
2025-04-04,Email Campaign Y,5744,653,158,13
2025-04-15,Email Campaign X,14605,2684,344,79
2025-04-09,Email Campaign Y,7732,872,71,9
2024-10-31,Email Campaign Y,1791,511,65,9
2025-03-31,Email Campaign X,11291,3061,731,92
2025-05-21,Email Campaign Z,3267,557,80,4
2025-06-09,Email Campaign W,11801,5086,296,17
2025-02-15,Email Campaign W,12852,1938,369,64
2025-06-05,Email Campaign X,5252,2467,552,82
2025-05-17,Email Campaign Z,14328,4709,965,198
2024-11-03,Email Campaign W,14556,4139,686,108
2025-03-06,Email Campaign Z,7036,2413,615,75
2025-04-19,Email Campaign X,3209,1094,171,14
2024-11-09,Email Campaign Z,14813,5042,761,157
2025-07-31,Email Campaign Y,10851,3443,306,32
2024-08-28,Email Campaign W,10134,1326,90,15
2024-12-13,Email Campaign W,9772,4719,798,142
2025-06-08,Email Campaign Y,8261,3876,215,20
2025-01-01,Email Campaign Y,10984,2116,379,70
2024-11-30,Email Campaign Z,9786,3315,685,97
2024-12-14,Email Campaign X,5580,1662,388,29
2025-04-13,Email Campaign Z,3484,1405,356,33
2024-09-13,Email Campaign Z,4246,823,152,26
2025-05-04,Email Campaign Z,10674,4705,1229,121
2025-02-20,Email Campaign X,12785,4425,745,41
2025-06-27,Email Campaign Y,4585,716,38,2
2024-12-08,Email Campaign X,5369,2505,210,14
2024-10-05,Email Campaign X,11485,1952,123,11
2025-01-23,Email Campaign Y,12516,4500,966,178
2024-09-22,Email Campaign Z,1456,675,101,10
2025-01-09,Email Campaign Y,2655,1195,335,19
2024-10-16,Email Campaign Z,3601,1499,75,9
2024-12-09,Email Campaign Y,11091,2310,407,91
2025-07-27,Email Campaign Z,10619,5228,771,174
2025-06-11,Email Campaign X,2878,1113,285,30
2024-09-14,Email Campaign Z,13509,3248,956,75
2025-04-26,Email Campaign W,4761,1243,269,51
2024-10-13,Email Campaign W,7503,1670,488,119
2025-02-16,Email Campaign W,5704,2334,546,39
2025-01-30,Email Campaign W,13049,3412,594,39
2025-04-25,Email Campaign X,6650,3320,679,122
2025-07-25,Email Campaign Y,14800,5829,1429,74
2024-09-29,Email Campaign Z,5497,1872,221,32
2025-06-21,Email Campaign X,4769,2062,376,79
2024-09-25,Email Campaign X,4717,588,136,32
2025-05-27,Email Campaign X,6364,1606,301,69
2024-08-10,Email Campaign W,10151,1365,147,24
2024-09-28,Email Campaign X,14373,4894,1057,120
2025-03-20,Email Campaign X,3650,496,98,5
2024-09-17,Email Campaign X,4153,2029,564,69
2024-11-09,Email Campaign Z,6091,1770,362,46
2024-08-21,Email Campaign Z,10118,4417,849,204
2025-07-14,Email Campaign Y,12781,4263,311,28
2025-01-30,Email Campaign X,3517,1191,351,42
2024-11-01,Email Campaign W,12252,2310,438,104
2025-05-15,Email Campaign Z,3604,1140,256,41
2024-12-20,Email Campaign X,3360,1082,256,20
2025-06-03,Email Campaign W,1690,480,101,18
2025-02-18,Email Campaign Y,3267,380,67,3
2024-12-23,Email Campaign Y,1091,430,70,11
2024-08-17,Email Campaign X,9254,3731,1078,214
2024-11-01,Email Campaign W,10970,1661,199,32
2024-12-30,Email Campaign Y,10337,3610,457,40
2025-02-25,Email Campaign Z,2593,768,117,12
2025-01-17,Email Campaign X,2061,400,116,22
2024-08-02,Email Campaign Z,12294,5306,986,99
2024-11-21,Email Campaign W,2223,474,133,27
2025-02-27,Email Campaign X,12172,5437,1293,285
2024-08-25,Email Campaign X,14769,4472,935,77
2025-07-29,Email Campaign W,4108,1446,116,10
2024-09-01,Email Campaign X,12313,4250,1118,148
2025-05-07,Email Campaign Z,8765,4181,1212,201
2025-07-18,Email Campaign Y,14080,4381,585,51
2025-04-13,Email Campaign Y,6958,3377,581,71
2025-06-05,Email Campaign Y,2451,337,86,13
2024-09-02,Email Campaign Y,5096,1316,123,15
2024-11-02,Email Campaign Z,12999,4168,820,56
2024-09-18,Email Campaign Z,14944,2825,365,33
2025-06-30,Email Campaign W,9731,4374,409,73
2025-01-06,Email Campaign X,1773,364,22,4
2025-02-02,Email Campaign X,14917,6524,704,158
2025-02-04,Email Campaign X,6861,1703,322,69
2025-07-27,Email Campaign X,13030,5613,537,86
2024-09-17,Email Campaign Z,2856,300,44,3
2024-11-03,Email Campaign W,13138,2088,546,112
2024-10-17,Email Campaign W,8989,3581,515,95
2025-04-13,Email Campaign W,8725,3406,239,58
2024-08-10,Email Campaign Y,8428,2856,348,27
2025-02-12,Email Campaign W,1044,269,74,17
2024-09-06,Email Campaign X,13110,4631,850,80
2025-02-07,Email Campaign Z,3085,322,17,2
2025-03-31,Email Campaign X,13654,5927,340,27
2025-07-27,Email Campaign Y,11126,1975,502,96
2025-07-29,Email Campaign Z,5656,1027,140,16
2025-05-23,Email Campaign Y,4673,2245,311,51
2025-06-27,Email Campaign Z,2887,1270,158,19
2025-06-01,Email Campaign W,6863,1355,244,29
2024-11-01,Email Campaign W,5553,1492,182,26
2025-06-02,Email Campaign W,8930,3227,254,23
2024-09-09,Email Campaign Y,6338,1950,451,42
2025-06-10,Email Campaign W,3821,388,84,9
2024-10-17,Email Campaign W,3937,1116,249,21
2025-01-04,Email Campaign Y,7958,966,235,30
2025-03-24,Email Campaign Z,4138,1062,95,13
2024-08-17,Email Campaign Y,12172,1278,312,38
2025-01-30,Email Campaign Z,10185,4417,1079,64
2025-04-23,Email Campaign X,12103,4085,948,60
2025-03-24,Email Campaign Y,4089,608,160,20
2024-08-24,Email Campaign X,10213,1840,397,90
2025-05-24,Email Campaign W,4652,605,62,11
2024-12-21,Email Campaign Y,11388,2283,316,77
2025-05-19,Email Campaign Z,14232,3677,387,87
2024-12-13,Email Campaign W,3121,1118,163,22
2025-03-27,Email Campaign W,11470,4186,717,122
2025-01-04,Email Campaign X,5549,1202,85,16
2024-09-18,Email Campaign Y,10130,1157,248,46
2025-01-18,Email Campaign W,7995,894,166,28
2024-11-28,Email Campaign W,3761,1835,153,24
2024-09-29,Email Campaign Y,6132,2681,697,116
2025-04-27,Email Campaign X,7114,2765,756,142
2025-02-01,Email Campaign Z,1863,523,78,11
2024-08-21,Email Campaign Y,8079,2612,655,76
2024-08-20,Email Campaign X,6152,2742,737,79
2025-07-28,Email Campaign Z,2542,681,194,10
2024-12-29,Email Campaign X,10621,1185,144,7
2025-04-17,Email Campaign X,6343,2435,598,46
2024-12-25,Email Campaign Y,7574,2314,551,81
2025-01-10,Email Campaign Y,7431,3704,934,174
2025-02-23,Email Campaign Z,12974,1625,353,31
2024-08-16,Email Campaign Y,2146,352,78,6
2025-05-17,Email Campaign X,8195,3841,625,50
2024-08-02,Email Campaign X,9107,4478,686,105
2025-01-10,Email Campaign X,4759,1270,253,31
2024-12-07,Email Campaign Y,10654,2012,477,32
2025-06-19,Email Campaign W,6316,2396,303,33
2025-01-28,Email Campaign X,12199,1632,226,15
2025-05-07,Email Campaign W,9351,2064,376,39
2024-11-30,Email Campaign Y,10399,4028,566,47
2025-04-08,Email Campaign X,7191,3242,620,112
2024-08-03,Email Campaign W,6117,2026,195,14
2025-01-04,Email Campaign Y,13250,4478,630,118
2025-07-01,Email Campaign Z,9576,3956,1036,256
2024-09-24,Email Campaign Y,5020,725,111,22
2025-02-13,Email Campaign Y,1934,881,243,30
2025-02-27,Email Campaign Z,10636,4910,1064,57
2025-06-19,Email Campaign X,8895,1322,395,44
2025-06-27,Email Campaign Z,10007,4891,678,62
2025-05-28,Email Campaign Y,3517,1438,384,28
2025-05-29,Email Campaign Z,13377,4775,1410,221
2025-05-20,Email Campaign Z,8410,2030,502,60
2024-08-02,Email Campaign Y,6498,1662,250,50
2025-02-18,Email Campaign W,1825,907,232,40
2024-10-02,Email Campaign W,5067,1306,300,20
2024-12-09,Email Campaign Y,13262,6239,1776,177
2025-05-24,Email Campaign Y,6994,1121,236,25
2025-06-24,Email Campaign W,9893,1201,158,38
2024-09-16,Email Campaign W,8880,1711,100,18
2024-09-02,Email Campaign W,10744,4940,627,84
2025-05-10,Email Campaign Y,14796,2140,182,35
2025-06-08,Email Campaign X,5730,2182,572,51
2024-10-07,Email Campaign X,3298,1598,122,12
2024-12-28,Email Campaign W,13225,4218,1189,251
2025-03-05,Email Campaign W,9547,3775,435,87
2024-10-21,Email Campaign X,2864,469,52,5
2024-08-07,Email Campaign X,2305,601,171,15
2024-10-21,Email Campaign X,3761,1107,265,19
2025-01-31,Email Campaign X,1217,577,103,23
2024-11-28,Email Campaign W,10348,2378,299,46
2024-10-29,Email Campaign X,3316,1314,377,32
2024-08-27,Email Campaign Y,4494,1329,199,39
2024-12-29,Email Campaign Z,6157,1329,121,7
2024-08-08,Email Campaign Y,8141,2878,398,38
2025-03-08,Email Campaign Y,12325,3177,216,49
2024-09-09,Email Campaign Z,7368,3577,377,23
2024-12-24,Email Campaign Y,6761,2340,606,107
2024-09-27,Email Campaign Y,4090,1255,98,20
2025-01-31,Email Campaign X,3518,1326,104,11
2025-02-09,Email Campaign X,5503,2681,561,105
2024-12-20,Email Campaign Y,13863,4119,365,40
2024-08-05,Email Campaign Z,3884,1781,413,66
2025-05-08,Email Campaign Z,4325,702,138,10
2025-06-01,Email Campaign Y,9040,3006,417,98
2025-07-08,Email Campaign Z,11513,3096,848,72
2024-12-22,Email Campaign W,13730,6340,1719,400
2024-09-17,Email Campaign Y,13081,2243,188,38
2024-09-05,Email Campaign Y,14935,2974,645,132
2025-05-17,Email Campaign X,9068,1065,81,15
2024-12-18,Email Campaign W,2482,375,36,3
2025-02-06,Email Campaign X,7800,3284,439,76
2024-08-27,Email Campaign X,1266,626,43,5
2024-10-11,Email Campaign W,10870,3400,835,80
2025-06-25,Email Campaign Z,7387,2436,677,165
2025-01-10,Email Campaign X,8773,3055,457,84
2025-02-07,Email Campaign Y,4793,2371,574,62
2025-07-26,Email Campaign Z,8395,3170,758,162
2025-04-15,Email Campaign Z,1016,259,55,10
2025-05-01,Email Campaign W,8876,1624,316,23
2025-06-02,Email Campaign Y,6528,1772,335,30
2024-12-30,Email Campaign X,1167,275,28,1
2025-01-21,Email Campaign Y,6842,1341,182,33
2025-07-03,Email Campaign Z,3702,1454,230,48
2025-01-17,Email Campaign W,11423,2559,502,84
2024-11-27,Email Campaign Z,11929,5601,1496,226
2024-10-31,Email Campaign W,1280,268,25,5
2025-01-12,Email Campaign W,11304,1317,180,19
2025-01-22,Email Campaign Y,6634,1521,352,62
2025-01-02,Email Campaign Z,1721,417,28,4
2025-03-31,Email Campaign Y,3221,906,216,15
2024-10-08,Email Campaign Y,1451,235,28,4
2025-01-26,Email Campaign Z,1494,355,94,20
2025-02-09,Email Campaign Z,13350,6480,416,42
2025-04-14,Email Campaign Z,6493,883,221,19
2024-10-02,Email Campaign X,8176,3736,719,177
2024-10-15,Email Campaign Z,10225,4627,1055,220
2025-05-23,Email Campaign X,1609,192,52,3
2025-02-08,Email Campaign X,7560,2399,375,69
2025-05-13,Email Campaign W,4405,1917,265,15
2025-05-13,Email Campaign Y,6179,1153,308,28
2025-07-12,Email Campaign Z,10677,5031,1204,120
2025-07-01,Email Campaign W,1298,419,40,5
2024-11-06,Email Campaign Y,5188,918,218,31
2025-05-12,Email Campaign W,7844,1756,424,23
2025-05-03,Email Campaign Z,4445,1948,502,81
2025-01-10,Email Campaign X,1485,603,111,23
2025-04-01,Email Campaign X,14879,6053,844,191
2024-10-28,Email Campaign X,4958,977,122,10
2024-10-14,Email Campaign X,1688,673,144,32
2024-11-21,Email Campaign Y,14672,5926,1197,290
2025-03-20,Email Campaign X,4243,681,47,9
2024-09-16,Email Campaign X,9587,2639,741,151
2025-07-24,Email Campaign W,10042,3776,832,155
2024-12-22,Email Campaign Y,1213,568,158,12
2025-01-10,Email Campaign X,6216,890,181,39
2025-01-28,Email Campaign X,12602,3168,419,22
2025-04-29,Email Campaign X,10990,3433,564,90
2025-05-25,Email Campaign Y,4266,786,208,49
2025-06-29,Email Campaign W,1296,590,164,29
2025-04-09,Email Campaign Y,13445,4040,251,34
2025-07-11,Email Campaign Z,4572,1708,103,13
2024-08-09,Email Campaign Y,12185,5679,721,114
2025-02-18,Email Campaign Z,14287,2381,693,57
2025-05-18,Email Campaign Z,12299,6086,601,118
2024-08-22,Email Campaign Z,14769,3970,611,98
2024-10-28,Email Campaign X,2246,517,154,35
2025-02-07,Email Campaign X,3440,1079,249,27
2024-08-17,Email Campaign Y,8084,1920,300,63
2024-11-07,Email Campaign Y,8165,1445,311,69
2025-06-22,Email Campaign W,12419,3624,1001,240
2024-11-10,Email Campaign Y,4957,632,126,13
